ts,x,y,longitude,latitude,motion_score
2022-04-02 17:19:52+02:00,1924293.7567484695,5098787.073472442,13.5830738666667,54.4313995833333,6.142566994422878
2022-04-02 17:20:02+02:00,1924299.9216165217,5098771.650169959,13.5831376833333,54.4312982,6.016310350774043
2022-04-02 17:20:12+02:00,1924306.325267843,5098762.243199469,13.5831950333333,54.4312400166667,6.065565852631091
2022-04-02 17:20:22+02:00,1924296.9101241021,5098750.914369486,13.5831447166667,54.4311462833333,6.12967456831531
2022-04-02 17:20:32+02:00,1924276.1703905028,5098742.985833517,13.5830108666667,54.4310611333333,6.1162606073282735
2022-04-02 17:20:42+02:00,1924241.0112413398,5098738.650568071,13.58277165,54.4309816666667,6.226404658463638
2022-04-02 17:20:52+02:00,1924214.92076324,5098737.457044615,13.5825914,54.4309371166667,6.191172516896832
2022-04-02 17:21:02+02:00,1924187.0434520908,5098734.890737876,13.58240055,54.4308803166667,6.442062350749355
2022-04-02 17:21:12+02:00,1924158.1074351522,5098732.265300976,13.5822024,54.4308216333333,6.200550544851935
2022-04-02 17:21:22+02:00,1924133.395856349,5098730.722344045,13.5820322333333,54.4307765,6.102730698031282
2022-04-02 17:21:32+02:00,1924106.91540406,5098730.020453077,13.5818486,54.4307349166667,5.658538954617714
2022-04-02 17:21:42+02:00,1924080.9640911787,5098729.88952439,13.5816678833333,54.4306981333333,5.556719045101116
2022-04-02 17:21:52+02:00,1924052.1586522867,5098728.899102114,13.5814684333333,54.4306512833333,5.4081854650928936
2022-04-02 17:22:02+02:00,1924043.3828843157,5098709.741526696,13.58143315,54.43050265,5.388261142140559
2022-04-02 17:22:12+02:00,1924036.8659129709,5098702.432634347,13.5813976,54.4304415666667,5.273375599119783
2022-04-02 17:22:32+02:00,1924038.0793723206,5098709.247018389,13.58139685,54.4304918,4.955442599012583
2022-04-02 17:22:42+02:00,1924037.8446048626,5098724.439661029,13.5813746833333,54.4305997333333,4.829756209519004
2022-04-02 17:22:52+02:00,1924030.984893975,5098723.77436728,13.5813277666667,54.4305855166667,4.675745480094202
2022-04-02 17:23:02+02:00,1924017.283533144,5098726.496030425,13.5812285833333,54.4305859833333,4.608800128191278
2022-04-02 17:23:12+02:00,1923986.2073395082,5098723.73294829,13.5810157,54.4305233666667,4.7036902525192765
2022-04-02 17:23:22+02:00,1923958.2974440877,5098721.934761311,13.5808235833333,54.430472,4.884824578928213
2022-04-02 17:23:32+02:00,1923932.7660627363,5098725.597675643,13.5806406666667,54.4304628333333,4.9508703611735125
2022-04-02 17:23:42+02:00,1923903.5201633074,5098736.408071385,13.5804222,54.4304994666667,5.060104470208448
2022-04-02 17:23:52+02:00,1923897.6799559526,5098754.39717843,13.5803571833333,54.4306195833333,5.085124867663152
